,product_id,buyereval,buyerfeedback,buyerid,help_prob
73978,32863283108,100,"was ordered silver ring but i get a gold one 
but i'm ok with it",1716436255.0,0.007332125563090668
73984,32863283108,60,in the picture ring is more delicate ,1752820581.0,0.007128357309120127
73985,32863283108,100,"nicely made, fits perfect  wife is happy ",793392353.0,0.008695191689822012
73992,32863283108,20,"piece of the ring was broken off when it arrived, i was very disappointed ",,0.011074927698592333
73993,32863283108,40,took longer than expected date  the ring looks similar but not exactly and it came broken but that s what you get for the price ,1638617751.0,
74001,32863283108,100,super lovee i wish they have in size 5,777138896.0,0.0061236263516469295
74009,32863283108,60,its good but its silver nit rose gold   ,1689769250.0,0.00554050308744524
74014,32863283108,100,very cute  ) fits perfectly ,176015852.0,0.007610329167962072
74016,32863283108,100,great,,
74019,32863283108,100,"the ring looks just like the photos, it is very nice  the quality is great for the price  ",,0.016248609207178747
74021,32863283108,60,i followed the size but it is still big  but very nice ring ,718797933.0,0.007803570276935486
74023,32863283108,100,beautiful ring  thank you,1662264489.0,0.007908348089203578
74030,1485070290,100,fast shipping! both rings are gorgeous! i m very happy with the product! i super recommend!,163377702.0,0.011140119183397882
74031,1485070290,100,even more beautiful in person than pictured  i will be ordering more from this seller  took about 23 days to receive   the size 8 is a correct fit and measurement ,933397955.0,0.01277124965911724
74032,1485070290,100,"unbelievable, the ring is sooo sparkly and beautiful  i will order another one  the picture does not reflect it",1621242457.0,0.011965173656351533
74038,1485070290,100,thanks    beautiful! my fourth time ordering from you   ),722599696.0,0.009882964464058463
74041,1485070290,100,the band is thick  so i wear it on my middle finger  it s so shiny and sparkly  took about 3 weeks to get here  ,909424494.0,0.006700691657275467
74044,1485070290,100,just as described  looks very high quality  thanks for a smooth transaction  ,1640326589.0,0.01784104081898387
74045,1485070290,100,its just as the picture but i bought wasn't my size,1730980796.0,0.011054707172675432
74046,1485070290,100,such a beautiful and lovely ring    too gorgeous ! i recommend seller   definitely buying more  thank you !,790252185.0,0.01571705074772256
74047,1485070290,100,amazing it s beautiful thanks so much ,198878974.0,0.008328664069362855
74048,1485070290,100,just as shown ,198602361.0,0.006447071832538669
74049,1485070290,100,this ring is absolutely gorgeous!,169432987.0,0.0060369748467848355
74057,1485070290,100,even more beautiful in person than pictured  i will be ordering more from this seller  took about 23 days to receive   the size 8 is a correct fit and measurement ,933397955.0,
74058,1485070290,100,beautiful ring  exactly like the picture and very good quality  i totaly recomend the product  i will buy again  size 5 5 is for a very small and it fit me perfectly,747416257.0,0.035322829477127386
74059,1485070290,100,"well packaged arrived safely, beautiful ring! thank you!!",1681863951.0,0.009225557502909652
74071,1485070290,100,"unbelievable, the ring is sooo sparkly and beautiful  i will order another one  the picture does not reflect it",1621242457.0,
74084,1485070290,100,"unfortunately it s big for my forth finger but looks good on my third finger  thank you seller, it is lovely ",711255106.0,0.012499344001550814
74093,1485070290,100,beautiful ring    i just love it     nicely packed    ,891928024.0,0.010677800599130344
74095,1485070290,100,very pretty love this ring ,1615930678.0,0.006122640241806485
74099,1485070290,100,very cute  i m so gonna buy more ,199482487.0,0.00888544589914752
74102,1485070290,100,"very nice, super shining! lovely ! thank you!",902858363.0,0.00789584239974095
74104,1485070290,100,very nice ring  really sparkles ,901245826.0,0.0066101349522217825
74105,1485070290,100,very beautiful ,171769056.0,
74108,1485070290,100,"very nice, high quality, i really like it!  )",879605071.0,0.007441623153090131
74113,1485070290,100,really impressed with his ring  very sparkly,168890374.0,0.0062280168331904345
74114,1485070290,100,so beautiful,848535575.0,0.006227617553153821
74115,1485070290,100,"gourgeous ring, fast shipping, less than a month ",1734086755.0,0.006955106208266903
74117,1485070290,100,fast shipping and very beautiful ring ,,0.008671622812357106
74123,1485070290,100,"size is exactly right, very shiny",926037877.0,0.005943064174756923
74133,1485070290,100,very nice ring,166937240.0,0.005957905810084513
74140,32844234842,80,feel like the 5 5 is too big and feels more like size 6 but still lovely ,803177800.0,0.007360748843799903
74154,1485070290,100,shiny and nice,164999049.0,0.005861551420772205
74181,1485070290,100,"eccellente ,thank you ",111641906.0,0.005421341885859272
74192,32856771608,100,amazing very beautiful highly recommended ,136515131.0,0.011035240051095336
74193,32856771608,100,product is very beautiful! recommended purchase! ,180045614.0,0.010749612456591087
74196,32844234842,100,"omg it just came today,   i love it so much and it look exactly like the picture         thanks i be ordering from you guys again 3",896336583.0,0.01622163258467645
74197,32844234842,100,it's perfect and gorgeous! it came very quickly too!,,0.006069618418682212
74198,32844234842,100,ordered 5 23 arrived 6 13  pretty as pictured  ,142421748.0,0.00780784103046391
74199,32844234842,100,"beautiful ring, i'm so in love with my purchase  i'll buy from this seller next time ",190909328.0,0.014748828308894492
74200,32844234842,100,i'm in love with this piece  its extactly what they described ,1652315638.0,0.006888111347173504
74201,32844234842,100,"don t question getting this ring, just get it! it s beautiful and shines in the sunlight beautifully!! ",1733316482.0,0.010507959087846672
74202,32844234842,100,i really love the ring sooooooo pretty ,715142131.0,0.005843477793480409
74206,32844234842,100,just like the picture  fast shipping ,193559385.0,0.010103416504346208
74207,32844234842,20,i received the ring within 3 weeks and when it arrived the ring was bent up to the point that it would not fit my finger  ,1674426451.0,0.008020889906255352
74208,32844234842,100,"its pretty nice, love the design and color ",1655178883.0,0.006734891989254189
74209,32844234842,100,love it !,1803012451.0,
74210,32844234842,100,nice ring  true to size and fast shipping ,1643946668.0,0.009516616572668422
74211,32844234842,100,such a pretty sparkly ring!! i love it,1711301467.0,0.0062376359676636
74215,32844234842,100,perfect! i love it! ,1636869140.0,0.006394864968658481
74218,32844234842,100,it nice but not stunning  good quality and it has stamp 925 silver  fast delivery!,,0.011828517617357386
74219,32844234842,100,it's perfect and gorgeous! it came very quickly too!,,
74220,32844234842,100,i m so happy with this purchase! quality is amazing for the price! i highly recommend! (however i am usually a size 6 ring in canada but i think a size 5 would fit better so consider they are made a little larger!),1641014260.0,0.02348292198567403
74222,32844234842,100,so beautiful and sparkly  i deffinately recommend  ,,0.007823609528975125
74223,32844234842,100,very elegant    i love it    recommmended seller    very good quality    thank you seller   ,1679446005.0,0.012109086595536627
74224,32844234842,100,"it was perfect!! sadly one one the studs fell out before receiving it, but still very beautiful ",133945570.0,0.006592219809757576
74225,32844234842,100,very beautiful but arrival is delayed 12 june   24 july time and s925 was violated but i love it,1672730200.0,0.007723842013798713
74226,32844234842,100,very beautiful and shiny size is appropriate also  ,1733621122.0,0.008116673369633981
74227,32844234842,100,ordered 5 23 arrived 6 13  pretty as pictured  ,142421748.0,
74230,32844234842,100,oh my goddd i love ittttttttt tq my dear seller but this ting packing just in the pcking plstic smll only   not in the box    so satisfied!!!!!,,0.01035348093641213
74231,32844234842,80,lovely ring although the actual ring was smaller than i expected however it s still a lovely ring ,,0.011134620034444948
74233,32844234842,100,very beautiful!!! better than the pic ,1747783783.0,0.00882070703786622
74234,32844234842,80,very beautiful but come wrong size ,1698922468.0,0.00821523213309347
74238,32844234842,100,"amazing quality! will deffo purchase again, arrived within 3 weeks to uk",752307887.0,0.00958654542879356
74242,32844234842,100,i m so exited to have this beautiful ring ),758109877.0,0.006933160559088635
74243,32844234842,100,love it ,1696660115.0,
74246,32844234842,100,"beautiful ring, i'm so in love with my purchase  i'll buy from this seller next time ",190909328.0,
74247,32844234842,100,i'm in love with this piece  its extactly what they described ,1652315638.0,
74248,32844234842,100,"don t question getting this ring, just get it! it s beautiful and shines in the sunlight beautifully!! ",1733316482.0,
74249,32844234842,100,wow!!!! it s sooo brilliant and sparkling !!! very glamorous and for an unbelievably price !!!! totally in love with this  ,1767927756.0,0.0074517003764299405
74250,32844234842,100,i really love the ring sooooooo pretty ,715142131.0,
74260,32844234842,100,thank you very much it is so beautiful,1692731993.0,0.007199479301969446
74261,32844234842,100,just like the picture  fast shipping ,193559385.0,
74264,32844234842,20,i received the ring within 3 weeks and when it arrived the ring was bent up to the point that it would not fit my finger  ,1674426451.0,
74265,32844234842,100,"its pretty nice, love the design and color ",1655178883.0,
74266,32844234842,100,love it !,1803012451.0,
74270,32844234842,100,very nice product i really love it,1640266312.0,0.007904842963153047
74271,32844234842,100,nice ring  true to size and fast shipping ,1643946668.0,
74272,32844234842,100,such a pretty sparkly ring!! i love it,1711301467.0,
74273,32844234842,100,awesome  arrived fast,838872619.0,0.006289031276525338
74276,32844234842,100,gorgeous ring!!,726708235.0,0.0055885481902814395
74280,32844234842,80,looks good but size is small,699578152.0,0.006546963052856922
74286,32844234842,100,awesome product ,1727444383.0,0.006091649013655748
74289,32844234842,100,perfect! i love it! ,1636869140.0,
74290,32844234842,100,can not belive what a good quality i received !!! i m really happy for it !! i really recommend it ,737155185.0,0.011364894583705251
74291,32844234842,100,brilliant it looks real  fast delivery thank you seller ,176270923.0,0.010024106631887759
74296,32844234842,100,love this ring ,1692506216.0,0.005921740286595163
74304,32844234842,100,"im very satisfield  sorry for late feedback  i wish you all the best and a lot of new customers  
",700434296.0,0.006539394793307402
74312,32844234842,80,"good quality for the price, but don t think it looks real   ",,0.009414931116444595
74313,32844234842,100,"a perfect order again  
i'm a repeat buyer and never disappointed  
highly recommend seller ",899223418.0,0.0216036612330298
74319,32844234842,60,"the ring is not silver  silver does not attract a magnet, but this ring attracts the magnet  rings is very beautifull, but not silver   ",181171151.0,0.01008152824549449
74326,32844234842,100,"fast delivery, beautiful ring, looks real and expensive too  happy with it",821944021.0,0.012848353930290463
74327,32844234842,60,the setting is off set amd the stones are not sitting straight  would be a great ring if the settings were better ,749644226.0,0.00966731045696296
74339,32844234842,100,absolutely gorgeous! she loved it recommend this item! looks expensive ,,0.012998257976656824
74344,32844234842,100,very fast shipping! the ring s just gorgeous!!! i recommend 100 !!! ,163377702.0,0.010573592649145673
74345,32844234842,100,extremely pretty not disappointed at all upset with myself i m pregnant so my fingers are swollen so it doesn t fit at the moment but i will be ordering another one  ,882221894.0,0.01477682715976766
74347,32844234842,100,"very beautiful piece, i recommend to anyone looking for a day to day piece  it came faster than i expected ",800071651.0,0.009907780384630603
74348,32844234842,20,i not able to receive this item  where's the item now?,1611762895.0,0.005924564644361743
74351,32844234842,100,"arrived early than the arrival time  4 5 was still a little big, but the ring was beautiful  thank you so much  very much appreciated  seller highly recommended ",1781396886.0,0.016464446064254647
74352,32844234842,100,just as in picture  beautiful ring,1707943156.0,0.010660636917967472
74354,32844234842,100,i'm in love with this ring thank u   ,709275911.0,0.0068461966693525635
74358,32844234842,100,absolutely beautiful   thank you,,0.007776156710504563
74365,32844234842,80,good products with reasonable price,818869845.0,0.0057580079471210585
74366,32844234842,100,beautiful ring and very fast shipping  thank you!,775292335.0,0.010021042064088242
74368,32844234842,60,not as shiny as shown in picture,914423955.0,0.007724705727748717
74370,32844234842,100,thanks very much  it's quite beautiful!,706499593.0,0.007678359382587634
74377,32892818354,60,"the playing on the rings was coming off when i took them out of the package  the stone is very pink but in the photo it looks like a light, clear peach color  ",765544563.0,0.009264393176155733
74378,32892818354,100,the ring is beautiful  got a size 8 and fits perfectly ,,0.010211978108578844
74382,32892818354,60,diamond not centered ,189242957.0,0.004803547570163887
74385,32892818354,80,they came they are very nice,190022626.0,0.0052319749214563
74387,32892818354,100,item is as described  not the best quality but still nice  will purchase from this seller again ,913882279.0,0.015427192175593326
74388,32892818354,60,"it is very pretty, but you definitely get what you pay for  low quality but oh so pretty! ",1613892792.0,0.0064381261522827825
74389,32892818354,60,"it looks lovely, but it turned my finger green after wearing it for just half an hour  i didn't expect perfection for the price i paid, but it would be nice to be able to wear it at least to complete an outfit for a few hours  this is honestly the only time i've ever been less than thrilled with a purchase from here ",917616313.0,0.014000749634600282
74390,32892818354,20,crooked stone,1652152669.0,0.005680342658503151
74391,32892818354,100,"this set is so beautiful! i love it so much! shipping was a little slow  a month to get to the usa  but, it was worth the wait! im so glad i ordered this ring set  the size fits perfectly!!!",164459101.0,0.028101810624460183
74392,32892818354,60,i wear a 7 1 2 so ordered a 7 but it was way too small  so consider ordering next size up ,133598251.0,0.009906380263980684
74394,32892818354,80,"i m tired of seeing people complain about the quality  like seriously it s a  1  what was u expecting,jared s quality? it s cute to wear with an out fit it s not for everyday  ",1735958878.0,0.014515463252882204
74396,32892818354,100,it's cute for costume jewellery,191201136.0,0.005981432422211393
74397,32892818354,80,they came they are very nice,190022626.0,
74398,32892818354,100,love it,1619035989.0,
74403,32892818354,100,amazing! favorite shop!,796534755.0,0.004956055757339016
74418,32892818354,100,item is as described  not the best quality but still nice  will purchase from this seller again ,913882279.0,
74420,32892818354,60,"it is very pretty, but you definitely get what you pay for  low quality but oh so pretty! ",1613892792.0,
74421,32892818354,60,looks super cheap   the stones do not go all the way around ,749224667.0,0.008185241113841514
74424,32892818354,100,beautiful ring! would buy another! metal fake as has chipped of very quickly  leaves green mark on finger of washing hands  ,800060459.0,0.010884548850066053
74425,32892818354,80,"plating is very thin, wore ring once and the centre is already showing through  if you purchase, paint the inside with clear nail polish before wearing  if you don t, it s not worth the money",1675493279.0,0.013138690339683186
74426,32892818354,60,"it looks lovely, but it turned my finger green after wearing it for just half an hour  i didn't expect perfection for the price i paid, but it would be nice to be able to wear it at least to complete an outfit for a few hours  this is honestly the only time i've ever been less than thrilled with a purchase from here ",917616313.0,
74427,32892818354,60,i wear a 7 1 2 so ordered a 7 but it was way too small  so consider ordering next size up ,133598251.0,
74428,32892818354,100,stunned at how beautiful this little ring set was  it never ceases to amaze me how gorgeous some of the items that i buy at such a low devastatingly low cost  always allow for longer shipping from asia and with the low prices you are on a winner!,142286678.0,0.018443197699120818
74429,32892818354,20,"bent, came too late",1747652503.0,0.004665177077665737
74430,32892818354,20,crooked stone,1652152669.0,
74431,32892818354,100,"this set is so beautiful! i love it so much! shipping was a little slow  a month to get to the usa  but, it was worth the wait! im so glad i ordered this ring set  the size fits perfectly!!!",164459101.0,
74433,32892818354,100,the ring i got was nothing like the pictures on the store site  the stones were glued on a very poor quality metal  i contacted the seller and they refund me fully! thank you for that! the five stars are for the seller s good services and absolutely not for the ring! ,778068992.0,0.03325689978671108
74436,32892818354,80,"i m tired of seeing people complain about the quality  like seriously it s a  1  what was u expecting,jared s quality? it s cute to wear with an out fit it s not for everyday  ",1735958878.0,
74437,32892818354,60,"additional payment at the post office   very disappointed   
no savings at all   ",1804838329.0,0.006190282173847404
74438,32892818354,20,very very poor quallity,864019691.0,0.005367820834526093
74439,32892818354,40,"the rings are two completely different sizes and won t fit on the same finger, the second ring is a 6 but the one with a gem is clearly much smaller ",894395965.0,0.009492378899544764
74441,32892818354,80,"the delivery time was really good didn t take long to get my item  the ring was beautiful, a little bend though, other than that no issues  ",120243254.0,0.009125554860476172
74444,32892818354,100,it's cute for costume jewellery,191201136.0,
74445,32892818354,100,looks just like the picture very lovely,,0.011978571754774986
74446,32892818354,40,"the ring before it s worn is absolutely gorgeous, but after you wear it for 1 day, the rose gold coating faded and was showing the color, which i would have expected after a week or so, not a day  and the sizing is small, i m normally a 5 5 or 6, i got a 6 and it fits like a 5   5 5 would  ",791831100.0,0.015954328549842235
74447,32892818354,20,the varnish goes away after 2 days  i only wore it once    useless,191781705.0,0.008672770062241538
74448,32892818354,20,i got my rings and a diamond is missing and it s bent,913641101.0,0.006429034028687325
74449,32892818354,60,"i chose no  9  obviously the size is large  whatever your fingers are, it's big  i am sorry that the design is cute ",,0.01049110573890929
74451,32892818354,80,not quite what i expected but still very nice ,163668861.0,0.006344615604198127
74452,32892818354,100,nice and beautiful  many thanks,846486857.0,0.008782722925440226
74453,32892818354,20,most poor quality item i have ever purchased  don't recommend to anyone   almost looks like plastic  i bet a child can make better  very disappointed ,727639188.0,0.03133395824194288
74454,32892818354,100,very beautiful  took about 1 month to receive ,139114574.0,0.005713653711175763
74456,32560407842,100,very shiny and pretty! everything was intact although the paper was a little crumbled but it didn't affect the jewelry  the ring was also packaged nicely  this product was on time ,1735572505.0,0.009648617128883185
74457,32560407842,100,it's beautiful and cheap my second order ,134981313.0,0.007948922886506239
74460,32560407842,100,me gusto mucho ,193106728.0,0.004575462074639416
74463,32560407842,100,"it's rose gold instead of gold, but is still incredible pretty  d",1771431594.0,0.006398270416231608
74466,32560407842,100,excellent transaction,193573704.0,0.007284338482002622
74467,32560407842,100,"as described, cute, fast, highly recommend ",120095941.0,0.013776906035892858
74468,32560407842,100,very nice and good quality,1620282323.0,0.007309601711307654
74470,32560407842,100,"many thanms for the fast delivery !!! 
",102477226.0,0.005134487133742237
74471,32560407842,40,"they are junks, first day i wore them they chaine became so dark and one of the earring cannot close because the hole is too big ",142531101.0,0.006209544154090025
74508,32560407842,100,very shiny and pretty! everything was intact although the paper was a little crumbled but it didn't affect the jewelry  the ring was also packaged nicely  this product was on time ,1735572505.0,
74512,32560407842,100,"i have them to my mother as a gift, and she liked it! thanks  d",1617095969.0,0.006153951343287399
74523,32560407842,100,"i am very happy with this purchase, it is hazy the delivery was fast",1724645894.0,0.006311536306403143
74528,32560407842,100,it's beautiful and cheap my second order ,134981313.0,
74537,32814324244,100,omg i'm in love thank you came right on time,1734085103.0,0.006568818080679478
74539,32814324244,80,"shipping took longer to the west coast then expected, nice product  the main stone is smaller then shown  still happy",,0.009987722246904519
74540,32814324244,100,rings are very nice for the price ,136204338.0,0.006547257422404439
74541,32814324244,20,took forever to get here and it is very tiny stone ,811533371.0,0.005159511516174231
74542,32814324244,20,i actually didn't receive this product  they claim to ship it  i only push the wrong button on my small phone  again never got this product ,,0.00788631259010365
74543,32814324244,20,it took longer then i thought it would and y all sent me the wrong size ,1731525536.0,0.006628563978429668
74549,32814324244,100,love it!!,,0.005389974649226224
74555,32814324244,20,it took longer then i thought it would and y all sent me the wrong size ,1731525536.0,
74556,32814324244,80,"thanks, i have received my order in good condition",1732631421.0,0.00818834128059151
74557,32814324244,20,"my name is jah amaka, please, i have not gotten my product  it's been 3 months now  please help  i am getting  worried  i was told my product will get to me at most 14 5 18 but  till today ,nothing  from the order it is showing that the product is still ""in transit""   what should i do please?",1731398041.0,0.017233909108641293
74558,32814324244,20,"i am so dissapointed, it took months to get the product delivered and when i finally got it, i only wore it for two days and the colour changed completely  as in i can't use it again ",,0.019191997409393327
74567,32814324244,100,thanks,711296034.0,
74574,1984847156,100,"this is my second order from this seller  my customers love the quality of these rings and i appreciate this seller because they not only sell a quality ring but it's priced right,  wrapped very well and shipped fast and the seller was nice enough to send me a free gift and i like this ring too  buy from this seller like i do and you won't be disappointed ",176543118.0,0.0872469336906172
74576,1984847156,100,"absolutely stunning! gorgeous, even better than the pictures!! ",728282041.0,0.007823806505661612
74578,1984847156,100,"just received this beautiful ring today  it took about  a month to get here (45 days to be exact)  i love this so much it looks elegant and it shines very well  the gem is a little bigger than i expected but its still very beautiful  the size fits perfectly  mine dis not come with a little bag but that's alright  thank you so much, would recommend getting ",907120569.0,0.06551927893089284
74579,1984847156,80,"perfect, a bit big for me but beautiful  colour doesnt fade and does not leave any marks on fingers  shiny and expensive looking   delivery time about a month, satisfied",1698772379.0,0.019141264702886355
74583,1984847156,100,beautiful and gorgeous! surpassed my expectations and the pictures can't do justice for the amount of sparkle ,797229949.0,0.006440526845462922
74584,1984847156,100,just like the pic  super sparkly and pretty  ordered 4 14 got 5 21  just took over a month to receive  my shipment was cancelled so i had to contact seller  ,1648507214.0,0.013512952492680474
74585,1984847156,100,this ring is stunning in person  looks way more expensive than what i paid for it  perfect fit as well  you should definitely get it if you want a nice ring for less money ,700469669.0,0.022378332279745172
74586,1984847156,100,ordered a 5 5 and fit true to size!,701246442.0,0.008055466271241584
74588,1984847156,100,im verry  happy this is good product,1636885127.0,0.007263208256434059
74589,1984847156,80,it s not rose gold but it s cute ,190195560.0,0.006917811800535705
74590,1984847156,100,"gorgeous ring! had many complements from coworkers! thank you, seller!",174615634.0,0.008277469500499839
74613,1984847156,100,"absolutely stunning! gorgeous, even better than the pictures!! ",728282041.0,
74619,1984847156,100,"just received this beautiful ring today  it took about  a month to get here (45 days to be exact)  i love this so much it looks elegant and it shines very well  the gem is a little bigger than i expected but its still very beautiful  the size fits perfectly  mine dis not come with a little bag but that's alright  thank you so much, would recommend getting ",907120569.0,
74621,1984847156,100,"size 8 fits good  the shipping was really fast, and its as beutiful as i expected  one little stone is missing but it was still worth buying  thank you seller!",919424145.0,0.02110251701939554
74625,1984847156,80,very very pretty!! super good quality! i love it!! it s beautiful!!,848378307.0,0.009529087903640035
74645,1984847156,100,i love it  will see how this gold colour will wear  very  curious if it will not change to silver after some time of wearing ,,0.006194906317201849
74652,1984847156,100,"exellent  delivery 30 days, thank you seller 5     ",143064508.0,0.006511064750372365
74663,1984847156,80,"perfect, a bit big for me but beautiful  colour doesnt fade and does not leave any marks on fingers  shiny and expensive looking   delivery time about a month, satisfied",1698772379.0,
74665,1984847156,80,such a beautiful ring! love it! nice gift for friend!!,1745974959.0,0.009896093645913782
74672,1984847156,100,"ordered  18 02
shipment sent  22 02
shipment received  22 03
the ring is really pretty   i think it kinda looks like a dainty engagement ring, which i love 
recommend seller   item!",752387585.0,0.03216848526949043
74674,1984847156,100,beautiful rings  thank you seller ,754586086.0,0.008660697858905003
74675,1984847156,100,beautiful rings  thank you seller ,754586086.0,
74681,1984847156,100,absolutely gorgeous  no skin discoloration and like looks beautiful on  ,790641596.0,0.010034315200542397
74685,1984847156,100,like ain description  good quality,852740353.0,0.009052456765646618
74693,1984847156,100,amazing love it so much fast shipping very impressed thank you heaps,1683541583.0,0.010464858462899242
74713,1984847156,100,"looks nice, only the color is quite different from real gold ",1644247201.0,0.007391864538578407
74740,1984847156,100,so pretty! just a little bit big  but its perfect!!,164905841.0,0.006608885770949707
74747,1984847156,100,lovely ring  it is well made  good value for money   size is ok  ,863020834.0,0.01593020323272714
74750,32685558933,100,"its perfect like real ,so shiny sprakly i love it! 
the size matching ",177058272.0,0.008697456241008768
74775,1984847156,100,lovely ring!! leaves a black mark on my finger but what van you expect with this price  and i dont mind ,129482385.0,0.010899782234681113
74782,1984847156,100,"beautiful ring, fast shipment! thanks to the seller for the gift!",784525598.0,0.013516251967886337
74785,1984847156,100,beautiful and gorgeous! surpassed my expectations and the pictures can't do justice for the amount of sparkle ,797229949.0,
74807,1984847156,100,"sooo impressed by this ring, especially the quality ! i ordered without knowing if i would get something cute or not, but this exceeded my expectations! for the price, i can only recommend 
came really fast as well !",229642591.0,0.020608363553440995
74833,1984847156,100,just like the pic  super sparkly and pretty  ordered 4 14 got 5 21  just took over a month to receive  my shipment was cancelled so i had to contact seller  ,1648507214.0,
74853,1984847156,100,i'm very satisfied  the ring is in a very good condition and looks very expensive  seller recommended  thank you!,724800898.0,0.014821810977446484
74856,1984847156,80,"i give it 4 stars, bc it already is getting bad  like u can see it s from aliexpress, it s getting a little black  soon it will be all   it is beautiful tho  first time purchasing took me 2months  second one took me just one month  lovely ring  just don t buy it as a wedding ring bc the color will fade, a wedding ring should last a lifetime not 3months or so ",,0.02721900530864902
74859,1984847156,100,i love it  exactly like the picture,,0.008159653335749152
74869,1984847156,100,very nice ring and material is original too ,725574813.0,0.005809500055822002
74870,1984847156,100,i waited for more than a month to receive the item and it's worth waiting for  i just don't understand some cutomer has a pouch for the ring and i receive mine in plastic?  i hope when i ordered again it will ship earlier with the mini pouch or box   thanks,1638907273.0,0.01941236120746107
74873,1984847156,100,this ring is stunning in person  looks way more expensive than what i paid for it  perfect fit as well  you should definitely get it if you want a nice ring for less money ,700469669.0,
74882,1984847156,100,"thank you, nice!",861664224.0,0.006269984330370544
74891,1984847156,80,it's so beautiful  thank you ,1703435276.0,0.007199479301969446
74895,1984847156,100,beautiful ring  fits well and good finishing  thank you seller  ,,0.011713182068337626
74904,1984847156,100,"great product, top quality  i am very very happy  the seller is simply the best  hot recommended  i will order again from this shop  the ring look like amazing  10 stars rating  3  3  3",1722004739.0,0.029623010788994052
74916,1984847156,100,ordered a 5 5 and fit true to size!,701246442.0,
74918,32685558933,80,"the quality is pretty good, but in my opinion it could be better  ",726425223.0,0.0066478537642164805
74920,1984847156,100,"very beautiful ring, size 9 it's like polish 19",872305167.0,0.010636250821584276
74935,1984847156,80,delivery time 17 days  the stone is pretty big  ,,0.006820771813642334
74937,1984847156,100,"everything is okay, ring look like true gold  )",766962732.0,0.006226156268178742
74942,32280885853,80,this was supposed to be rose gold and came as regular gold so doesn t match the other three i ordered  ,1761412571.0,0.009392324161315578
74943,32280885853,100,love it! i think u should take your regular ring size ,198585876.0,0.006013261720125766
74944,32280885853,100,cute!no marks on my finger so far ,719077639.0,0.0057226291702858504
74947,32280885853,60,"very lightweight, not the quality i expected  plastic?",,0.007881503011782564
74949,32280885853,80,"""gold"" color was off a little        ",779786761.0,0.004616179789834688
74952,32280885853,100,beautiful ring  exactly like the picture!!!,,0.010349227085251024
74954,32280885853,100,"arrived in 12 days, right size ",,0.006302773274718171
74966,32280885853,100,the ring arrived today! it's beautiful and i chose the perfect size! the seller sent me a little pocket too! item and seller recommended! i will buy from them again for sure!,863386237.0,0.02939608358035431
74968,32280885853,100,perfect exactly as described and fast shipping to ireland!,184655461.0,0.010086284241686365
74971,32280885853,100,as described  packed good  thanks for little gift! ,174837565.0,0.00971154227309036
74974,32280885853,80,this was supposed to be rose gold and came as regular gold so doesn t match the other three i ordered  ,1761412571.0,
74981,32280885853,100,it looks pretty good for the price  happy with the purchase  thank you ,820963264.0,0.010834262899912551
74983,32280885853,100,love it! i think u should take your regular ring size ,198585876.0,
74992,32280885853,60,"it looks nice, just one zirconia stone are to small, and don't fit there so i can't wear it",,0.01005724145315616
75015,32280885853,100,item exactly likw on picture  i recomended this seler ,904146496.0,0.008103096848872272
75023,32685558933,100,already ordered these had to get two more   still beautiful,897621788.0,0.007668083151026148
75025,32605237122,100,pretty and nice details  american size is accurate  ,169433692.0,0.007028782230441768
75027,32605237122,100,"beautiful ring, perfect to stack!!",919455625.0,0.008835539760149015
75028,32605237122,100,"absolutely love the rings, but i  think they run a little small, but they definitely are adorable!",1695604947.0,0.006598315034856527
75030,32605237122,100,i absolutely love it ,850506364.0,0.005822561005452903
75035,32605237122,100,beautiful ring! i'm very happy! very high quality  i will purchase here again!,703644808.0,0.01064751535541923
75037,32605237122,100,love my ring  it is a constant reminder of my brother who passed 2 years ago  he liked saying  my stars  when he was surprised  ,751957993.0,0.00934932728174755
75038,32605237122,80,"i live west coast of usa and took a little over month to receive  the size of ring that arrived was accurate  i wore it camping and washing dishes doing daily things, the ring did not leave any marks or fading  quality of ring is very good, but this ring in particular when doing things like driving or carring something the ring sometimes pitched my skin from the stars  something that takes time getting used to, or it may not bother some people ",141438348.0,0.02464574284521726
75041,32605237122,100,"thank you, the ring is very beautiful!",913797286.0,0.007908348089203578
75042,32605237122,80,nice but silver is already darkening,,0.0055352857792105884
75043,32605237122,100,lovely ring!! got delivered super fast too!!,1644710083.0,0.007942738849612071
75048,32605237122,60,"it is not a ring, it is just a piece of metal  it is not in a circular form, and i dont think it has been damaged during transport  i m not sure if i can fix it without making it worse  so disappointed  and i think i m being generous to give 3 stars for this dismorphic ring ish item ",160029395.0,0.008668236096009712
75053,32605237122,100,"beautiful! real sterling silver, i love it! took one month to italy ",865114306.0,0.007612959505538539
75056,32605237122,100,"as shown in picture, a great dupe for the pandora rings  ",909467036.0,0.009122519412167945
75068,32605237122,100,fast shipping  15 days   i'm so satisfied   the ring is so cute,1723284540.0,0.012407721430233346
75071,32605237122,100,very good quality i love it!  size is slightly larger than measurements and standard size but better that way than around and being too small  shipped fast and received in three weeks  ,161797531.0,0.023859374589697464
75089,32605237122,100,pretty and nice details  american size is accurate  ,169433692.0,
75130,32605237122,100,i have received the product successfully  thank you ,1696452788.0,0.008571764312317105
75134,32605237122,100,the ring is very beautiful  looks just like the original  i love it  have been wearing it for some time already and everything is fine ,820453791.0,0.014351793764853378
